FIX_ID,FIX_COMMITS_MERCURIAL,FIX_COMMITS_GIT,BUG_ID,BUG_COMMITS_MERCURIAL,BUG_COMMITS_GIT,NO_FILE_SHARED_FILES,NEW_LINES_ONLY_FIX,REMOVE_LINES_ONLY_BUG,NO_BUG,UNLINKABLE
1584530,c539d3afc61d69c2fc5958ccc98a9e0c7156238f,0e71a174ea006dbef2206bae9f1d4513545c323e,1520585,1fe6120706da2feb99c925dee0b175a2913108af 8a5bcc09339b12b2de6dc20e172df96616ce6cef 0f73db4776abb140294b007ecfbe3734db81d59c 6c6cc9f9343c01afff8f0661f2d441b05993f07c 21871548c830e2d44ff312e47bc81bc96e09ba2a c55e6f602b418d6149562e85ba076746093644c7 140384d682b79c5ddd328e1e665f14d99b23c2b4 5242d99872c20203c9ba1136aa113ac38703d761,c3f86298b02eba3383640cb4c78a0e866d821b60 bd1e2d16eafbdea96b14175c82c6e36d7c51bb1f 6eee2ad41f45e5dabe37b58f4b123e204034032d 379fe8a49015c63375d685f50c0a0844bd56862d 9e2b53bc11fa131a80457d7152ca9ecb3106dbba 835f3bd46f7f0f0571c2cb3e50951f46ae128d26 cd44e08951fd25b58cf5f54137402b66137a315a f7166419a549f2c004903344f676f20ec8109e0b,True,False,False,False,True
1584538,6dcd901da6317e7b924187acc6d1a6a7d8de2546,db088cfbdaa339ac874a23d8c51d2d751c8a64a3,1518308,45fb04e542c521dcdbf361091b06f4de6979789f,6f6b88a428fa9457014639a87e214ffa24606d5a,False,False,False,False,False
1584539,f1d5fcf421a4a0670d95a91dbcce277dcfefba87,525150154b98fdc00202d228655885176bf4f5b0,1497200,1572223bd5ecd9ae000be6c766cece6533972735,942b1c73f10890d3136580d801ed97fd6d53b14e,False,False,False,False,False
1584545,b13503a2ce5f8a80a2e8046601c060d05777599b,1e2b40967e125d54019e53c88729bd50317987e5,1548031,a8fcad5870bad1bc7d9b355e2b3348753f7385c7,fa8545748187560c9689163afbd9dc2c268ac079,True,False,False,False,True
1584548,a0d28ade0bb377f5e99b1ac4b3b87edb535c96c2,21f6b111600dc42353fe998f42491cba5bac9ccb,1580455,c407e5da6487773b8a4a3585676ee9f047a0698f,4e8c03cf365091c1e86d3dd57d4c9a637c864f49,False,False,False,False,False
1588883,60de2918cb733e880eb4fdd3070c6114271c5fc7,2c139bf895436976d0a9b499a585c6d35e46f4bf,1505916,fcaa0242c20458b719aa356a4d988a97e4ad3a3b 8b47aa47a640e1ac2bb3250d8d1ecbcce7b24a4b,eef27b1143feb3f9f78448c3b4e80bec153ab991 bcb3fb5a4306346293fae850d130b3e902f41e9e,False,False,False,False,False
1588901,11012b847e32ac0af98f895440abbc5d689a9371,b9910aa1d72a3bdb2ac7d234ff1ff453ed9f46e0,1579944,9954a34a9d49d2b71f9c51adbceecb0489a3acf6,0762a219dacee045947e96de8a850a533cdbe6d2,False,False,False,False,False
1588921,a7afcafc710a53c83cdb2ea15317512c7cf996cf,65208a22da02c19fdfa6d7b54e7e0d7ac95eb8cd,1563349,407be8a261129d04cd4cdac89689a8a1a254b67e 81b93962243b1adce21e8225fe97d78b6b245e79 4f2f54e2c7ab6bfb297706cacafde59836a73a99 cff2050ff5400ff45075f705fa5e661e41a4c5ae 4b4a71e170bd67a3e3f7c31b63e21c8006340360 c4002fd5b15da1218c0ae356641dc6a21cd21f3f eb6c081d3ec07f1055bab754ae417345134ae38b db50ea44f0b1456c43042a6381c7c983afe09857 dcbddc5738c345236025d3aff3d62e0a27e5d3a3 f3c851b5af540191be1deed3ffc7e58791e3deb7,98b970f66c32f2c989cc76b29dc99a9d400c3d84 88bbb634c0f5f5e28cdb6619b3c0380e176abb99 739508a5603a5e0bd1108d307eeb15c559f999eb 92ff4aae23b0b91ab2d972b0aec8a9e919583e29 94c846b1ff94682397a2930a7cb92d00e7fa984b b7f0f9fdc0d2a94bb4263f67e01eaf1c3728a8e4 018555539fff3e21efeb2bda5b5bd831c1149e4d 63df8c194e39ff520ce68a14eced991b6695498f 27a8265ba470e7543788762d29688b023819e787 7d15b61c5d93924c942fbd176a25d1877cc9b311,False,False,False,False,False
1588925,5822005ac4b091b550b8c010bf4e2e4df737a37e,1b38fff6d16a2ae90b3eef5f05c5470abc34185d,1507595,485ea25a3b82fcf3136bd6102313f76e8d955ef4 3f16eb2a8603abf8d9e28219671b394d5c9d2387 c68ba2c62949ea7bb210666a1e67466205a75603 32fe57d45d1be0278956b9d44c86805c809b65f3 28805dd1b97ab5b421d9e886fd5d96460d5d26ab,62b7872bfa575cd9603ac155ab974193b1314cc4 de87d159e5a51fc3aa3c24e92255ff12631721f1 66bdee4dff7b1bdc06b57dac7c7fd6923af3f169 66bb95917299f97e3079c42b865bea2b40929426 7cf9de2abc65c866ba8f88ff3771e4c7d618728a,False,False,False,False,False
1588953,b3ec0c1791741b820a5f2736335ac315a612155d,592a6c41da18c9841ad38bde38a63f4f283b9127,1577472,0d53fda7ac1e2aaf1647714d92520135c142a7b4,6f79994ef8dbe4d9ab04e0efaf316bc8a62a9675,False,False,False,False,False
1588955,de3670cc9c60b4bd7d6914337ade16ddf9c5d744 48bba598f1dbb2295bd2d2246a6d3d24727f280a,aaa45402dc2400d72e99d6cfc82b5078cdac4d90 19a7b0148413d0fd3c8f5552201bc8e8fcce4236,1506939,bb30c0d750556c4db5163efe7f00c3067b1d955c,02f2565b11f589f12bd74668179a161f5cf59a36,True,False,False,False,True
1584691,b08fca6e85e747cb2e3422917ae04220d22e1444,33cdbcfe8df05eae41d67db8ff1b6219c92f934a,1577859,c0797e496fd9637cb288246f602029fa7ef95b64 0ece55dd71472c1af519a34cefa840ce86970c51 e291531d8dbe1314e83e821ede5aaf67ca345fcc 286cbc3b542b29210b9d7a4b5678adcac9211962,549a765e05cda42f8fd57119ca526bea6684a93f 6f09f26925efb701e2998315a0e63702c0f930ac de2c4b27efea644e3f2a5ffe020054716d1dc264 4f2b7cbb6f8a39d3fa20ddda55a00efc5e98d816,False,False,False,False,False
1584723,292cc7a4baaabac7d72bd794f8984a73a8b590b8,b9519d9337a730148ec0df04ef0d114e6a4e3654,1596869,f90a969f785c9c432afa78a58be7cf08ca20c450 627b3cacc74cef7228a88c7b7e9f6f5c6f919807,af93eea4654e928001333095a4a555425e73777e 875411bf8984b31e595b759f24d0fa8e08efb62a,True,False,False,False,True
1584743,d0a0a6fe8b1c963d7a6b5de8afb5368ad9ea44ee,50f3f934b019cf15d74e3ef6696106e85040e3d8,1582515,6a2506f211fb20673d09e45cadb19da8dbba4c1f,85e932277f76059940a806919f6caef4d689bf5b,False,False,False,False,False
1584746,0bdce5473c2598bd5be1222b736a5b0f72a23df6,4794a8251c1cd4cd4cf63bd614fcb92daff9ccd4,1581067,89df3c99bf3bb8ba1918b2685ac8fa4df6ff9e98 0a3fd8b7865a2d3457d5d3d335143532d3a4dbc5 d34125d9dba313aa085c988a56671170094fa91b e7a90d8f615d7902d127febd00e5c2231cbef5ee d87f436694562c7dba3ab95c637a2186e754e405 74d480f1bfa8f5d63e71818e9ee4dcfe8095a973 fbfdd8ee1b42fb2d863b1d669a6047087d7e0595 b7c882c1e3d30ea3ddaf09bb77125906aeb50329,ca132915a52a7a91ea94c2cb9601cb8eca63c904 4d3f71e255f0084aa8a5dc2d76a6cea369115316 066b0d82a0ba288a953f529b42f07b56507a3f34 3c2ddc6b2d6586cccc303ed022620993e27990f3 e9eb4f718586a014fa95d4d5bbed30a30856d947 b31c62f3bb957269fa0518959f4131ee3177b05d 1cb20997f9bdf0c5d3d307b1f71db5579ec2f41b 35e311fa95dcd8e43e30e9b581e629b35ba8cf99,False,False,False,False,False
1584780,e89c795c2260feb3752db02c7c7466ac7c5f2e5e,b5aa0b23ae1a7d30e51c4872c6a05ddd03551304,1582530,1ae40ac76cd0a1fe5fda7dbf056025d21c71d7b9 7eb69d3d03a5ca6a68a716f0076aa73fd9f768ac b768fb9e49838e06f4705ec249d59b7f1c236a50 0d8d8016da4f0066e4ddec33f52d0b5669a46060 b62377b233a829b882c73e2bb75ef19199bb9cf2 72a8d8c20180a068fd37f0bbf4619963486b0755 deba67add7d2d31d593cb0438bfff33be9760226 7fb765cb6727cfa3153dac141ea401f8461e9cb0 ae88c31cf53187f7036afb070689c51aaaefb9d0 536e78fea3de622d967f5de4b5d8fd4b20abc878 c0fcdc789da3d55d1e33db6d85dc9f5d340e1e11,fe04cca25a7d780897fa95ab3d3a62d40a4f6f66 3be1349939abc4aa120f94e7d83d980cb28c8cf7 38a4691f802cb529cdaf183b2cdc290a1b7c519a e3f221b5d48948e7939ddec16955ff3611b06d7d 5e31d7a01e1668f364263c5b83024203386fd028 1cba84e4fc71307060eb36a2b95b687f9705d04b 747ad9bc1513f6930e9c3f256131a53b69c747e2 54a95bff3ac62f6e9c5ee16cd2aa44d370b2eb9a 9d3742cddfa0255115cef527d46a6abc5cfb534e 5e1db901c7d4b05f155b58b0e65710ac2d0e0889 a66af0dcf1eb91a02d77254c1e8e2a7068e0d2db,True,False,False,False,True
1584787,390d0675985e6388ac6a9bf0cbf37e932c3313e9,e65f6deaf95e0f612ee2b22670b0e9c635ed9428,1534681,b5df2e6d8478cb4aea88d109259714ca2772b6cd b055270d5a52c72dc51acc8d958b515027ba602d,a9da339666aaea6031e8d2e5d87b10688bac8970 5357962d0c54389678a62f371d24d22981e9b188,False,False,False,False,False
1584795,8ae524d3514d32fa19cce6db1ff7aaa32a55702c,e878417607a136e86c414a57917c697ca880ae32,1521280 1534913,bf0ba3020f6128dd35c0aee4965371b162dc633b 0d1dee50991e0efa3b56c843cecb53ec140a6076 c5798de806e28251aeda7d23123ab2b05eb7e8fb 5a993bd3862b7a5b40771c25d962ba9c30ce76de,b5dc2ec6640f418dbcf3f311543683cd2dabace9 15d91c8977e84e941eef7cf667e6183b11fb9db1 c65b7e849115174c5eb14d5efc1d5a071c3e7309 e68e588354755637604a83d0061fed668fbda8c0,False,False,False,False,False
1584820,8b6f7d7158287a1175178e33deffdb18f0c5d2db ea8bfbc68dfde9ae534abd5152ca9b09ee700b9d 348bf84390418c6336088cf421e3bb17fb4760de 2a5b14952ee0f056f06ad1d4076b9d2c89d47c8d,10b5e4fa25db7eb34021cd9d9c84ca55239b4c45 fded2cbc142019c9a5fc1d56f3aff54a9fd732a3 1ff46cc69e6fcd81cdb17eb7ba71a0cf4ad05c6d 8cb6e104f056bc17a6c82bd7a96c86d7185adbcc,1575370,82ccb8ce86886492ded54d2056b86f73265b6390,c46e84496b82697cc2535ed9c20537cb4b21a542,False,False,False,False,False
1588987,3f55a2e620e469a319b079b968382f903170ed30,1fadcc9e2216736be2e53065f27741b5100da671,1565785,b1f8f86bbda881ec9bc3293f07b8570590f7ed06 840b6bd9e818d5982c4560c9c712abef3a5d0cfe,c93977f4260a88b4d71057752c88a23d02e22865 b9146fafdfcb809a56cbfa304923525a0ed74c6d,False,False,False,False,False
1589002,add4a5be7b9311965496e8b79bc26ac096083e98,e08be20ffd32738977ec336719fe96c15de36b75,1586991,0bc025c5890eb29e4a0a548cc108af23d7dc30ef 4c43b1c81af598a2dc2a11abf91214360d03c300 d98825e6eabeb50822161341c4d645759e91e548 209baba7ed0cf16e4aabd8634f15965df3d6c8ad f8eba20ecc6475c75ff6cf635d15052a332394a1 ae3e409fabca769cc85bd681b3ec83a88b3d2a1e d947c2da3f5dd50ebb83afcff91df92ad7e513d7 a2a4d95f674e4c5cef4df5b4def241231db8cc21 8ce133a5cddd101e482f38340d0bbd1533a619db cb2ad113fb320af6a76bf756a7fbe77c146377e0 a6e168c78b26cdf69e7a151948c277b4c9d8fea9 2252a3f67ea36fa387c20ee38157f39931718764 ed4954f05de48a2516dce64a7d0d0a3fcf3b6f9a f9bb6a94cf050dfeeecf5b67539e07349f1e9d12 7b70e3dbb89165035e612bcdbb160ebae01769d1 e9d48201f5172dd6a24553b89d88e8a83c2ca62f 32a79bbf219a3e788e8468b8a85b91b024d95405 81f43d4b352c10027b4886aae9e83e409e8856b0 99503df61d8e9f7b8bcbe5d38b341cd6d4a5c78f 3f78bde9ec15dd3a57bee51d9bc0d9848d67d96f 9e4319f02f18707d2b55018179bdf70a92c832ee 67738d0a3fbb72e2d3aa0e32b409cfb2128f5d23 e18b87fe1446e162c49076fcb26120e9e0cb29d9 97a0a8d8732927b4ae529c0c48063204260fdf3b e74ef3365a93e0bf5e1897f94c020a7929c99439,49a2611e0f3275351415ab53ae27d5c36de0f0a0 a859b7a48179a7b08d0e7263ccaa91ad1cf40f81 af100b6b0735ddc6c8641a156449a9188c6870fa f3a2bc608dfae3e0354b9559aaaf8049f1b82ce1 572e00a2dea4dd95e345ca1125e0fa5bde93242b d765d59652a0cad28f5ba018a9c4dd52f0b7b418 88cc11676a817c35c88fe3a73739d229efbc0b2f cf65325a2644f7c3f07f82485ae4d025e8ba1c4c 0cbd1a5d227dc43c7d252e0eacf9687bbbd34c4e 997a05eb3c8c962104dbd925bbc1fe356cdcc2e1 3a2a764a73258a2a649a90185c6c7eb892c09d2a 08125e87e9ccdee91e1d306160d40ed5c51ba899 39d0eeec2b8cebe7ab25dd2ff39fe825ccee1cb1 2a25271653727025710a7828522640d618fb4554 5b67ae8f4e9fe197ef4793a981dd9c97f83b207c 3439adc22ca5c76c7468a84489f07ed03bb03654 de76030c7c2ca148b28f6c2c3fea3b2771a7c894 b69b96a93201ad8e253ab2f80a32725b0ae23263 8269e62401b00b96f0129694874880fa9c575ec8 5b845e9cf014ef5089f7f4e585d3baf6f66b6320 f15adf3c8b5841157117cc6630393aca2f53c70a dc2f4463e423a1cd5ee4083195c67f78ffc6f2cf d793778234cbc5e0c548720403b954991a2764fe 2dc8ed077e68c7d56f5715e8189ec76f9c395746 2c4f5bf58d2f78a73981d9903d398214c8e8f47a,False,False,False,False,False
1589022,408a199d1d47d782a0a6f43991d72a00a7a7da49 e6305a1457f025d598507456b87945036b49bbab 081aa9877fc18f4ff43201375a12f77bdf4becfb,14090fbb5c6c8d04fc7f03301e42b8feb03eb70b 920d0394a91958f3f7b58b9cca6a7aab0f729f89 c0e88d7b980b9a3512571b00da8d794d4d7e13ac,1545006,c513275730f60c1366be89fc39ae10b81529bf37,828d41bf37426b1e4649a1d7286045e1f18a6d07,True,False,False,False,True
1589038,0d526197ba712c52528f7e2f9680764afa0d87df,78efa4ec3a3e1d7ae0b4049cdd87ae779f8b8658,1567243,16d1399f602c8a336e8f6e7a160f0e698aff486d,bae8494debb3ca2fe71b73005af3b424d2e886d3,False,False,False,False,False
1589054,c5da844195a2f28eaa6171554be673ea5bae6e60 26994428212d46b0c9e0c3b83d72de3925c7e9b5 b1340469162d3393be7564e9181f78443d4d1f9c 91e4d5c6422a0f6d47bd16618938b22a100da7fd 1a43032819e160acfec3ccefc3fe9aa0fbc265b1 df7f1b18c16b6e73dfe95b48c8e55884616e574e 03bc24aa3a2c434e579cb44ba840b691d77cf841,faf06839f4149fed691a7447e7c4c2b468c8a07d f68998627f0d5c96c31c8b56c91a3ca9bcabcc93 ab8d3613aea2c43f9bd15dc3aebc630201347f8c 785e5f2605e5b5934bc76059c67d49989c2a2510 7f70ec18a6ccefde491f62789871de23641d168b 8560b06f3a4121888d4689c535a5de22b01a7d1d 1cc11699b0469b373f2536e1bb2b308cd106d7c4,1576714,c5f3fab8d36d0b0b2fa0f1a696707c9e5a41f3af ebda40f9688438654a50190c8b91ffa1091ce476 6e6f09db875562747fde0354830f5f605c7ee374 b91221da32c7126ee6a073760c787c739e7d928e b3467f1bdde71ee8464c289da093c017fc581e5e faecc9f35b49458cba661f961a70a21292360d77 9a5072019168f59cc503570c39d698b2082d4c30 a303fc193f6058de8571d86a98e679966524b1aa 7a8d759536e0fd50141ef7d3c4cf9271d6eb3ecd 6996b7705f0652a529d119cd2b0725abda99966e eece722082c79c0750544d4933e9b43dd419e0f6 0594b5176839ab553e0c2d745b569f7848f0ba61 21053f81f2cf0f538529a48ce06af3e322aa304c 88e3b4b7fbaf0c5b9fb21701534c3944d6cf36c7 7935fa1ac77479636596be9a213652e6932ca8ab 083967e704d273762f70e90b3a4b62e7aa1e9b66 7dce423417d8fdf37955b6facdfe900b2aac0472 d0c49f00eb917de66bc2c4ffa445048a1b5f0aaa ec7d3f3eab2a93292bac9b31dd890977a7f0b6e6 2e156655c31ede8e8b39362a1682efba907ac7d6,fe6661ce5f99a4a5ca6cf1c148611d96fbd72e51 fa9b6ca8c330c874547157be39e45ab5b2219378 a6d30aaddec6bee5d3bd76faca10a6843066ffb0 c1472f785d1f436d3d10bed9032e3663f41e260c 2046bb3a2b86c560c3915a66bb8be1db9256550b 4f982a2f4bbe0a3592abc71e5c5ea3f1d84f8d98 0da0296b17cf693d59cda5695f389d7e9e9f0b59 44dad66d3be167a976ce7f8a8d3f9008c145387f 5f033c4c39dec6e1f7c47a0c90fc6deaae5ef0c9 1577f01dabc79db271ca35a77acd31adc4f9059b b90f00d52e5a0c6fd1599bf6db27fc1c2abcf1ae 9119e7f3fcabafa92fa1c379d1f61c36da5b1e17 8768597009ae77fa95a37b26e125df54f64c7e11 3960a894b01f8c78089359c40bb41830bb1984f3 59a5a66362cb83ebce16f86c4b263995c600256b e33adef7f5c35f3d3c310970ae2de659ff83b87a a8299c4322ae5c0f7a895c9efd166db5f32ef1a2 096d169f5dcc1db3625e83ad7c95cd461a6325a0 d127819b400138d11cc745dc58ab2fde245378ad c89148b32c89bbcbad8df2f9a08bd82c64c68201,False,False,False,False,False
1589096,9d02871eff57f2fcce7c574ad23c1b78f4e1e012,476a2497db491f3ef4f9e83566ee3332b6d41eb2,1583138,a96435a6dc5417a0d2a8c356ac5ddd7e9852804c,7cb6af83090182a335ededc2372ff5d4011d6632,False,False,False,False,False
1589114,c765fea2aff669c321370a16a914cb5a49903501,618ad5419dea27a9da7617f1996373d8eeb3a170,1587008,afc6499c8f1f15247076e320e9410457c4c15ab5 9e610c4628e11d5374d2adae34d26a028b30bae3 5781505ae8f5240455406984b57255cf7d615e76 cb34ab7100d3ec381e59bddb5ccc78487e5827d3,60e961813ef3fef55f88b3ec3598a1e4e7a870c7 2b7ee7820643095f3109a174b330c4b132368945 0470d595240864092cbe4a5fca7f20bafa98320b b8080d4a92df0c4629a48df83de0f854d596fecd,True,False,False,False,True
1589122,acee023cadca0ebe3550c4ee6421122314540d14 7cdd7440a5b310db60ffaaf24c2a0a9923bccc9a 909df9883d38cd0ee957d1bf3556555c2acbb33c 217dd31920722f118c8b696935e5c32c307b7d20 a99e9fb9591b39f182aac73907a0736f57f96605 59a3aeee924edf5c970f526087cfadc07323c777 0e091e3a56e57592475a3d47fb0ea496dee65068,43850adc7e146ff20c7d1b86856c858748d133cc 07b510fdc98bc7a17af263e9f40b44aefea75d61 cce9d95b7cf69c0985fc7b08b7f1a1099740dbc6 0e70dc525786e766ce6ca0cb0bce84358f18d9d5 2d5ab6ba67e9979adf75f2e9f7ea1761502ef116 8bb18faeddada398943aac9773cc665af6ad2fc3 67ab78e0ed508d2c2029826fb1776e654f1e4641,1587117,7fe7debdb0f60b80757434a3e12f2d7d59ea041e,cec13f9bcc3b1f01c11306316bf42007478d77e6,False,False,False,False,False
1589188,8adbff6372abb498ced4e66f904abc516e76d101,6f96d9cd3c30cadea0e18aef5dccbb374cdba272,1513325,73358909161395b3908d402b0357aacaa2973f5a 59f0469f5a486ddea7543100b3f335706b072955,5db52d1d8b4e1f46653352b1f78a22984ad597d8 7ba6574c38d5f5cc957410bc8ed0b4b4cf57d766,True,False,False,False,True
1589198,d411c02c12ffcca2717bad43da543fa4ed3cc3ce a3a7133456b43bf3ba28681de8801384ef2986b7,87844ba768aa5a28b8a1e7d70e2418f311362223 d40329bdb4329a4dc9adf548652066498934e903,1574493 1581934,87f216e0753d1ef6e19350e384ac345d433a330a 43dbcbd6f57a8162d74abd2ef781ad15a2fe34ea 34aef5498237ddc2b36591c7f2f88e9e692e6bbf 15d4390220c46b8f1e4157bfffb76cb3939c73ee 1f88e2031c76545c141aebcf7de0648425cfb5af 0e4d7f204a276791dc3eb76c53e2faa3e211d93a 56c82d00c51371dbee7ef599b353d278a8b3bff4 b0817c0aee770164f79e79e0204fe7b4debd9e85 3587466364484b5a91340f3a1a4c7a2aa9aed4a2 11257f7b3ad3dce6c9f434944de58841876b3ea7 0685e8d3510e67bddb4b94986cdbb88f03b38866 72161e568cbe085130a9ad581518558eccf3db9d 91006ab6c9051b78a3e7602e32d82bf94fd1e9e5 326b9f96614b33e2b00f1de38317cfb9c741e1c3 fdc25a90b0efd4d4a7ad6e6beeaa38d2dc3b5be5 0ce3c48c1f79ac8f672388f4f807bf732aae85ac e5217ab4b668cd121b45fc3d18b4b339abf5b266 dcedc286ad9db0969cc4bf288fc1141e06c9631f ef5f9e04f04b648bdee5517bcbf71895acf2314e 69d41c6ec17d5bca131d3fb560d46b9c073b396b 0c26ecdc1ddc470c0050d4e178953cb1b116b773 4d2ae381fb372cf30fed55526ec67875e536f70e 8a8736ac4e2534fd8311433bf4978145e2a5a363 4a3294e888233deb5a9320b48b1dbff822d708ec ef39c73327767d3b102158e0ef71c813e494e0b1 07c588b5ea10def277b5ffdddafd047a3a3d889f 96ce8d267d27ed5a0b0b9cd7e105dcf90010d78f 70d99c264df9a099d0592447841092abd5bf046c,040e1874287939ab308859d5074c1a5a912c5e01 bb69e4c255744f12a4faaeab438fbcaf174bebf3 a6418af845752ba659bd7a88333b9f80fea98745 4d15e1f8e49440c9efa2c0930df120bd3c0598c4 bcb4a1cdaa966cd694514d92b2a465989367030d 5e02f3a85395c77ca01e226e9cd1f483a78435d4 2fc556ff842d8fa3ea77e1486fa69d500583638c fe168f7af073f0924a4210a1beac986b596b5d18 9979d15f6727315667416afaf9a5db7d3f468805 7cdb7efcdf88d98988eba34801af75bafb07f8c0 f96a199efd416e0dc5ef8164368b4a527c3d5418 ec256fd19254ebd167f6d1b271e08b6d1d31b9b5 10f056d9264e924fd6f7556e168d44856a29c2a0 11798d20716c19c14e1265c8ac33c813881b41d3 67be1b91c4c9da7d2dcb0a95b3e7e71ec7892a29 ca6b15efc62badaf202e0f1332118835edeb60d9 91591667c4c1dc647662c834fb2f4d5636e14844 95d644c558a8e1feb825866d2b134ad06ff6fb25 da77ce3f03f50d32ab1811ac03bf0391b3a69822 1b33cdbc83cfaaa0d0420b9763dd2d7e06b4b31a 0996c91eb4532c665334390c7a3e274e96d4016d 3dfb6d5e4267648989c4af5cc6320be2bf9fcd5b 5669f224ee66a2874df39249521c07f542b1996a e38fa70aefcf4810bbc7bbddcccbc7ee58811d04 cd6781ec21311c0400abe1e081823512aec0aaa2 e4dcc58efd0bdbd7e6cc72f37dc9d85f9eac7f4c 1433c55828f07e45273a869fa79d07337ef0be46 d1d007cce27413fd0144f21b4aa7411af07cdc14,False,False,False,False,False
1589207,6a3fa624359372522de13d26c05f4884f3f89ce0,fe9b9ffc45ac209891be53df1ced53e045626269,1587463,2fbdd8a2052908e824687e3d85d620d506122418 37a84a2d91ff1ccc04d00149e59a83f2f6ed1c66 71ff8b5daaf686cbd578d260e4a1683c1ccab7ae,309b0ef27f8393c53dd9fabf9a014819bd363236 95ba8a3717d7520d724d354c6c39a8b0a83d7f1c d828a99f8bc28c15fe2b466cd6577b8e320aa77c,True,False,False,False,True
1589324,bac89dc0731ac6ef5d4643b57cda37817fde4833,70312eb54a7175f4447049bda1f81845967646ca,1588046,cb426a0d94846dc8645183b25a3a23f66f473a82,9d87bba0a800621ca2f32e8cb59652ca178c4b8a,False,False,False,False,False
1589340,66cd75467ce3492f3756863027008e90549cb0f8,44141b1f1d57cb526d006de0d55eeb8e8f631356,1189618,271d947b5c4b84fbbbaf020655f680e21cd12ced,2af90b711d9355585aec5aa410aa02148d5611a4,False,False,False,False,False
1589346,8aac3a2d07669e542430660bc5500d4941f05990,fed89cb74b68b8659a4be465ff156d39df644baa,1587839,fac6219649bea4ebfcdf876056ee65f74c9c2aef 76a5311b64454719a48d71e9dee0669af33de08a,638c251ef9fed54ab1fa3b8bf7727589987eaaa3 302d189f44fa0d53e478355fdb1e30968c4bf760,False,False,False,False,False
1589351,3ddb6d813f2e6de35ca7f11306890e714c929052,e92712f277aa3117220d64fd2d0e3644ff14d1dc,1582530,1ae40ac76cd0a1fe5fda7dbf056025d21c71d7b9 7eb69d3d03a5ca6a68a716f0076aa73fd9f768ac b768fb9e49838e06f4705ec249d59b7f1c236a50 0d8d8016da4f0066e4ddec33f52d0b5669a46060 b62377b233a829b882c73e2bb75ef19199bb9cf2 72a8d8c20180a068fd37f0bbf4619963486b0755 deba67add7d2d31d593cb0438bfff33be9760226 7fb765cb6727cfa3153dac141ea401f8461e9cb0 ae88c31cf53187f7036afb070689c51aaaefb9d0 536e78fea3de622d967f5de4b5d8fd4b20abc878 c0fcdc789da3d55d1e33db6d85dc9f5d340e1e11,fe04cca25a7d780897fa95ab3d3a62d40a4f6f66 3be1349939abc4aa120f94e7d83d980cb28c8cf7 38a4691f802cb529cdaf183b2cdc290a1b7c519a e3f221b5d48948e7939ddec16955ff3611b06d7d 5e31d7a01e1668f364263c5b83024203386fd028 1cba84e4fc71307060eb36a2b95b687f9705d04b 747ad9bc1513f6930e9c3f256131a53b69c747e2 54a95bff3ac62f6e9c5ee16cd2aa44d370b2eb9a 9d3742cddfa0255115cef527d46a6abc5cfb534e 5e1db901c7d4b05f155b58b0e65710ac2d0e0889 a66af0dcf1eb91a02d77254c1e8e2a7068e0d2db,True,False,False,False,True
1589407,2df29a2401a9d8ff31048dbf75898f964143c5f6 0ec9e4f71228e0cdc4bcb325fe9095ede13df7d5 ad44c165c69050a02573fbfcb11af7797fc5dc7e,de77c1a7eea710ea59ad4fa48fc52c66a1e69536 bf2e62826de6297bc94d53d4ed514f5e2d3590ee d2ca8c7d2b5d9cf5ac6283968ebfa1227cf3e9f7,1544131,272dbcb4bc39d06990396baa6e8e2f85fe1daf09 2fcb6eeb5afda03b502282d69c0120c9eda7fc01 66ca3efa1ac2131e6c8aa3248fbf10e7bc24c2ff,115e0ec2b5282823152ddd63a477895a84dc4d7d 27c30a74ace9335c8baa6143d1a41bf59842fb1b d7c9b4bd9705b05aa69f6a80d84a694866d10f05,False,False,False,False,False
1589470,4a0973fc7736ab4a4709891fd91ac8ec4523f4d6,134b4b4f8e1009eda18cb228174fc7574e12bd23,1621211,8f47bf276c0e499246652701cd6b9b23e090a0d8 8a291ec6d4498e75111165c3b7184e210aab965a,a1df394c4877bfbc8e4ee24e41f0840ac19d5947 413a78692ee23f9ed83f7a28502e98030d55ce94,True,False,False,False,True
1589497,46bf06a42ba623133cfdaceac9d3f9f778975b79,961d513dd5022ab9405b5198f47adb846ccf73ea,1259692 354358,19de31537925d1b4aae4a7e06553088d198cb61a,58acce5eeb4ca12bb4bd21e89ca4667e06e838a2,False,False,False,False,False
1589514,7200475570e8243a9cd91e76692493672a7e2f0b f599b71d92e01a06e028eb2ab5aaa01f91056514,9aa9a8706b7bf6d978d55378721392ca184aaba3 a00cb3b717f98dfa319a8fb0d616d67647f764fb,1581000,c116c122cc6f555d67ec4d863a347073a1f255bd,a17b3696406e727fa5c6686f22ce199db14801fe,True,False,False,False,True
